CODIGO_BECA;AGNO_FALLO;TIPO_INSTRUMENTO;PALABRAS_CLAVE
72200317;2019;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; EPISTEMOLOGIA EDUCACIONAL ; TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA"
72200320;2019;DOCTORADO;"ARQUITECTURA Y URBANISMO ; URBANISMO  ; ARQUITECTURA Y URBANISMO ; PLANIFICACION URBANA ; ARQUITECTURA Y URBANISMO ; DESARROLLO URBANO"
72200335;2019;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; SEGURIDAD, CRIMEN, VIOLENCIA ; PROBLEMAS SOCIALES ; DELINCUENCIA Y PLANIFICACION URBANA ; PROBLEMAS SOCIALES ; EXCLUSION SOCIAL"
72200368;2019;DOCTORADO;"SOCIOLOGIA DE LA EDUCACION ; FORMACION DOCENTE ; IDENTIDAD DOCENTE ; FORMACION DOCENTE ; FORMACION INICIAL DOCENTE"
72200375;2019;DOCTORADO;"SOCIOLOGIA DE LA EDUCACION ; FORMACION DOCENTE ; IDENTIDAD DOCENTE ; GRUPOS SOCIALES ; GENERO"
72200377;2019;DOCTORADO;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; INTERVENCION PSICOSOCIAL"
72200379;2019;DOCTORADO;OTRAS ESPECIALIDADES LITERARIAS
72200381;2019;DOCTORADO;"MATEMATICA ; COMBINATORIA ; MATEMATICA ; OPTIMIZACION ; CIENCIAS AMBIENTALES ; GESTION DE ESPACIOS NATURALES PROTEGIDOS"
72200395;2019;DOCTORADO;"DERECHO AMBIENTAL ; DERECHO INTERNACIONAL ; OTROS ; POLITICAS PUBLICAS ; POLITICA DEL MEDIO AMBIENTE"
72200400;2019;DOCTORADO;"PSICOLOGIA CLINICA, PSICOPATOLOGIA, SALUD MENTAL Y PSICOTERAPIA ; PSICOLOGIA EVOLUTIVA / DEL DESARROLLO ; PSICOLOGIA DE LA INFANCIA Y LA ADOLESCENCIA"
72200402;2019;DOCTORADO;"POLITICAS PUBLICAS ; POLITICA SOCIAL ; GRUPOS SOCIALES ; FAMILIA, PARENTESCO ; PROBLEMAS SOCIALES ; MINUSVALIDOS"
72200410;2019;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; EVALUACION ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE ; POLITICAS PUBLICAS ; POLITICA EDUCATIVA"
72200415;2019;DOCTORADO;"ECONOMIA SECTORIAL ; TURISMO ; ESTADO Y ADMINISTRACION PUBLICA ; ADMINISTRACION PUBLICA ; CAMBIO Y DESARROLLO SOCIAL ; DESARROLLO SOCIO;ECONOMICO"
72200421;2019;DOCTORADO;"SOCIOLOGIA DE LA EDUCACION ; FORMACION DOCENTE ; FORMACION INICIAL DOCENTE ; POLITICAS PUBLICAS ; POLITICA EDUCATIVA"
72200436;2019;DOCTORADO;"GENETICA  ; GENETICA MOLECULAR DE PLANTAS ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
72200437;2019;DOCTORADO;"CIENCIAS VETERINARIAS  ; INMUNOLOGIA "
72200438;2019;DOCTORADO;"HISTORIA GENERAL ; HISTORIOGRAFIA ; HISTORIA DE PAISES ; HISTORIA HISPONAMERICANA (AMERICA LATINA)"
72200444;2019;DOCTORADO;"ACTIVIDAD ECONOMICA ; CONSUMO, AHORRO, INVERSION ; ACTIVIDAD ECONOMICA ; DISTRIBUCION ; ACTIVIDAD ECONOMICA ; PRODUCCION"
72200446;2019;DOCTORADO;"SOCIOLOGIA DEL TRABAJO ;  MUJER Y TRABAJO ; CAMBIO Y DESARROLLO SOCIAL ; SERVICIOS SOCIALES ; GRUPOS SOCIALES ; GENERO"
72200449;2019;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; OTRAS (ESPECIFICAR) ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE ; PSICOLOGIA E/N/PF/PB/PBB ; NEUROCIENCIAS COGNITIVAS"
72200451;2019;DOCTORADO;"POLITICAS PUBLICAS ; POLITICA ECONOMICA"
72200469;2019;DOCTORADO;"LINGUISTICA APLICADA ; ANALISIS DEL DISCURSO ; PSICOLOGIA EVOLUTIVA / DEL DESARROLLO ; PSICOLOGIA DE LA INFANCIA Y LA ADOLESCENCIA"
72200470;2019;DOCTORADO;"INMUNOLOGIA  ; FORMACION DE ANTICUERPOS ; MICROBIOLOGIA  ; BACTERIOLOGIA ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
72200472;2019;DOCTORADO;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; ACTITUDES, PREJUICIOS Y ESTEREOTIPOS ; PROBLEMAS SOCIALES ; EXCLUSION SOCIAL ; CIENCIAS DE LA COMUNICACION ; ASPECTOS POLITICOS Y ECONOMICOS DE LA COMUNICACION"
72200478;2019;DOCTORADO;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO ; MATEMATICA ; ESTADISTICA"
72200485;2019;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; ARTE ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; CINEMATOGRAFIA  ; CIENCIAS DE LA COMUNICACION ; ESTUDIOS AUDIOVISUALES"
72200487;2019;DOCTORADO;"GEODESIA ; GEODESIA POR SATELITES  ; GEOLOGIA ; TELEDETECCION (GEOLOGIA) ; GEOFISICA ; GEOFISICA DE LA MASA SOLIDA TERRESTRE"
72200491;2019;DOCTORADO;"INGENIERIA INDUSTRIAL ; OPERACION RESEARCH"
72200492;2019;DOCTORADO;"MATEMATICA ; OPTIMIZACION ; INVESTIGACION OPERATIVA ; OPTIMIZACION ; INGENIERIA INDUSTRIAL ; OPERACION RESEARCH"
72200499;2019;DOCTORADO;"TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; REGULACIONES, CODIGOS Y ESPECIFICACIONES  ; TECNOLOGIA DE LA CONSTRUCCION  ; RESISTENCIA DE ESTRUCTURAS"
72200521;2019;DOCTORADO;"ECONOMETRIA ; MODELOS ECONOMETRICOS ; ECONOMIA GENERAL ; METODOLOGIA ECONOMICA ; POLITICAS PUBLICAS ; POLITICA SOCIAL"
72200576;2019;DOCTORADO;"ANTROPOLOGIA (FISICA)  ; ANTROPOMETRIA Y ANTROPOLOGIA FORENSE ; ANTROPOLOGIA (FISICA)  ; OSTEOLOGIA ; ANTROPOLOGIA (FISICA)  ; BIOLOGIA DE POBLACIONES "
72200577;2019;DOCTORADO;"PSICOLOGIA EVOLUTIVA / DEL DESARROLLO ; PSICOLOGIA DE LA INFANCIA Y LA ADOLESCENCIA"
72210004;2020;DOCTORADO;"ORGANIZACION INDUSTRIAL Y POLITICAS GUBERNAMENTALES ; ECONOMIA INTERNACIONAL ; INVERSION EXTERIOR ; POLITICA COMPARADA ; ECONOMIA POLITICA"
72210029;2020;DOCTORADO;"SOCIOLOGIA DE LA EDUCACION ; COMUNICACIONES SOCIALES ; CIENCIAS DE LA COMUNICACION ; CIENCIAS DE LA COMUNICACION ; COMUNICACION Y NUEVAS TECNOLOGIAS"
72210037;2020;DOCTORADO;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; INVERTEBRADOS ; BIOLOGIA DE INSECTOS (ENTOMOLOGIA)  ; ENTOMOLOGIA GENERAL ; BIOLOGIA DE INSECTOS (ENTOMOLOGIA)  ; ECOLOGIA DE LOS INSECTOS"
72210050;2020;DOCTORADO;"LINGÜISTICA APLICADA ; ENSEÑANZA DE LENGUAS ; LINGUISTICA APLICADA ; DIDACTICA DEL INGLES ; LINGUISTICA APLICADA ;  ALFABETIZACION Y LECTURA"
72210052;2020;DOCTORADO;"TECNOLOGIA DE LA CONSTRUCCION  ; DISEÑO ARQUITECTONICO  ; TECNOLOGIA DE LA CONSTRUCCION  ; VIVIENDAS ; TECNOLOGIA DE LA CONSTRUCCION  ; TRANSMISION DE CALOR EN LA EDIFICACION"
72210053;2020;DOCTORADO;"CIRUGIA  ; ORTODONCIA;ESTOMATOLOGIA "
72210058;2020;DOCTORADO;"GEOGRAFIA  ; GEOGRAFIA DE LOS RECURSOS NATURALES ; OCEANOGRAFIA ; OCEANOGRAFIA  RECURSOS RENOVABLES ; CIENCIAS AMBIENTALES ; CIENCIAS MULTIDISCIPLINARIAS E INTERDISCIPLINARIAS"
72210059;2020;DOCTORADO;"LITERATURA ; TEORIA LITERARIA ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
72210072;2020;DOCTORADO;"OCEANOGRAFIA ; OCEANOGRAFIA ACUICULTURA MARINA ; PECES   ; PISCICULTURA ; TECNOLOGIA NAVAL ; CONSTRUCCION NAVAL"
72210076;2020;DOCTORADO;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
72210092;2020;DOCTORADO;"ORGANIZACION INDUSTRIAL Y POLITICAS GUBERNAMENTALES ; ECONOMETRIA ; MODELOS ECONOMETRICOS ; TEORIA ECONOMICA ; TEORIA MICROECONOMICA"
72210095;2020;DOCTORADO;"TECNOLOGIA DE LA INSTRUMENTACION ; TECNOLOGIA DE LA AUTOMATIZACION ; TECNOLOGIA DE LA INSTRUMENTACION ; INSTRUMENTOS MEDICOS  ; TECNOLOGIA ENERGETICA  ; FUENTES NO CONVENCIONALES DE ENERGIA "
72210113;2020;DOCTORADO;"CONTABILIDAD FINANCIERA ; ECONOMETRIA ; MODELOS ECONOMETRICOS ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; GESTION FINANCIERA"
72210121;2020;DOCTORADO;"LINGÜISTICA APLICADA ; LENGUA Y LITERATURA ; LINGÜISTICA APLICADA ; ENSEÑANZA DE LENGUAS ; LINGUISTICA APLICADA ; OTRAS"
72210140;2020;DOCTORADO;"ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; DESARROLLO DE ASIGNATURAS  ; DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA LENGUA CASTELLANA ; NIVELES EDUCACIONALES ; EDUCACION BASICA"
72210143;2020;DOCTORADO;"PSICOLOGIA CLINICA, PSICOPATOLOGIA, SALUD MENTAL Y PSICOTERAPIA ; FILOSOFIA SOCIAL ; FILOSOFIA POLITICA "
72210153;2020;DOCTORADO;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; MUSICA, MUSICOLOGIA "
72210170;2020;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; TECNOLOGIAS DE LA INFORMACION Y COMUNICACION ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; RETORICA  ; CIENCIAS DE LA COMUNICACION ; COMUNICACION Y ESTUDIOS CULTURALES"
72210172;2020;DOCTORADO;"HISTORIA POR ESPECIALIDADES ; HISTORIA DEL ARTE ; ARQUEOLOGIA ; ARQUEOLOGIA Y MUSEOLOGIA ; ARQUEOLOGIA  AREAS Y TEMATICAS ; PATRIMONIO CULTURAL"
72210173;2020;DOCTORADO;"HISTORIA POR EPOCAS ; HISTORIA CONTEMPORANEA"
72210176;2020;DOCTORADO;"HISTORIA POR ESPECIALIDADES ; HISTORIA DEL ARTE"
72210178;2020;DOCTORADO;"SOCIOLOGIA ECONOMICA ; SOCIOLOGIA CULTURAL ; RELACIONES CULTURALES"
72210182;2020;DOCTORADO;"TECNOLOGIA DE LA CONSTRUCCION  ; CONSTRUCCIONES DE MADERA  ; ARQUITECTURA Y URBANISMO ; DISEÑO CON MADERA ; ARQUITECTURA Y URBANISMO ; ARQUITECTURA SUSTENTABLE"
72210186;2020;DOCTORADO;"LITERATURA ; LENGUAS CLASICAS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
72210198;2020;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; FORMACION PROFESIONAL ; FORMACION DOCENTE ; FORMACION INICIAL DOCENTE"
72210205;2020;DOCTORADO;"DERECHO ECONOMICO ; LIBRE COMPETENCIA ; DERECHO INTERNACIONAL ; OTROS ; DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL ; DERECHO DEL TRABAJO"
72210210;2020;DOCTORADO;"MATEMATICA ; MECANICA DE PARTICULAS Y SISTEMAS ; MATEMATICA ; MECANICA DE FLUIDOS ; METODOLOGIAS DE COMPUTACION ; LA SIMULACION, MODELADO Y VISUALIZACION"
72210242;2020;DOCTORADO;"PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; PROBLEMAS DE APRENDIZAJE ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; PSICOLOGIA ESCOLAR ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; METODOS EDUCATIVOS"
72210245;2020;DOCTORADO;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
72210260;2020;DOCTORADO;"GEOGRAFIA  ; GEOGRAFIA FISICA ; GEOLOGIA ; SEDIMENTOLOGIA ; GEOFISICA ; TECTONICA"
72210270;2020;DOCTORADO;"BIOLOGIA VEGETAL (BOTANICA)  ; ECOLOGIA VEGETAL ; HIDROLOGIA  ; LIMNOLOGIA ; CIENCIAS AMBIENTALES ; CAMBIO CLIMATICO"
72210271;2020;DOCTORADO;"PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; PATOLOGIA DEL LENGUAJE  ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; PSICOLINGÜISTICA "
72210297;2020;DOCTORADO;"DERECHO CONSTITUCIONAL ; DERECHOS FUNDAMENTALES ; DERECHO INTERNACIONAL ; DERECHOS HUMANOS ; DERECHO EXTRANJERO ; OTRO DERECHO EXTRANJERO"
72210304;2020;DOCTORADO;"LITERATURA ; LENGUA Y LITERATURA"
72210308;2020;DOCTORADO;"HISTORIA DE PAISES ; HISTORIA DE CHILE ; HISTORIA DE PAISES ; HISTORIA HISPONAMERICANA (AMERICA LATINA)"
72210339;2020;DOCTORADO;"EPIDEMOLOGIA ; EPIDEMOLOGIA ; SALUD PUBLICA ; PREVENCION VIH ; PSICOLOGIA Y POLITICAS PUBLICAS ; POLITICA GUBERNAMENTAL "
72210355;2020;DOCTORADO;"TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA DE ESTRUCTURAS ; TECNOLOGIA DE LA CONSTRUCCION  ; CONSTRUCCIONES DE MADERA "
72210360;2020;DOCTORADO;"PSICOLOGIA E/N/PF/PB/PBB ; PSICOLOGIA COMPARADA ; PSICOLOGIA E/N/PF/PB/PBB ; PROCESOS DE PERCEPCION"
72210375;2020;DOCTORADO;"ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; FORMACION PROFESIONAL ; FORMACION DOCENTE ; IDENTIDAD DOCENTE ; NIVELES EDUCACIONALES ; EDUCACION BASICA"
72210411;2020;DOCTORADO;"GENERAL ; FILOSOFIA CONTEMPORANEA ; FILOSOFIA SOCIAL ; FILOSOFIA DE LA CULTURA"
72210419;2020;DOCTORADO;"TEORIA ECONOMICA ; TEORIA MACROECONOMICA ; TEORIA ECONOMICA ; TEORIA MONETARIA ; ECONOMIA INTERNACIONAL ; FINANCIACION INTERNACIONAL"
72210421;2020;DOCTORADO;"CIENCIAS DEL DERECHO ; FILOSOFIA DEL DERECHO ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; ESTETICA DE LAS BELLAS ARTES ; FILOSOFIA SOCIAL ; FILOSOFIA POLITICA "
72210426;2020;DOCTORADO;"GEOGRAFIA ECONOMICA ; DISTRIBUCION DE RECURSOS NATURALES ; GEOGRAFIA HUMANA  ; GEOGRAFIA SOCIAL_IDENTIDADES Y TERRITORIO ; GEOGRAFIA REGIONAL ; GEOGRAFIA RURAL_ORDENAMIENTO TERROTORIAL"
72210429;2020;DOCTORADO;"ARQUEOLOGIA ; ARQUEOLOGIA DEL PAISAJE ; ESTUDIO ARQUEOLOGICO ; METODOLOGIA TECNICA ; ARQUEOLOGIA  AREAS Y TEMATICAS ; AREA CENTRO SUR ANDINA"
72210437;2020;DOCTORADO;"ANTROPOLOGIA CULTURAL ; SIMBOLISMO  ; ETNOGRAFIA Y ETNOLOGIA ; HABITAT ; ANTROPOLOGIA  AREAS Y TEMATICAS ; PUEBLOS INDIGENAS"
72210438;2020;DOCTORADO;"GRUPOS SOCIALES ; MOVILIDAD SOCIAL ; GRUPOS SOCIALES ; POSICION SOCIAL DE LA MUJER ; GRUPOS SOCIALES ; GENERO"
72210439;2020;DOCTORADO;"TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; AUTOPISTAS  ; TECNOLOGIA DE LA CONSTRUCCION  ; CONSTRUCCION DE CARRETERAS "
72210443;2020;DOCTORADO;"ACUSTICA  ; VIBRACIONES  ; TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA DE ESTRUCTURAS"
72210451;2020;DOCTORADO;"FARMACOLOGIA  ; MEDICAMENTOS NATURALES  ; FARMACOLOGIA  ; FARMACOGNOSIA"
72210460;2020;DOCTORADO;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; MUSICA, MUSICOLOGIA "
72210464;2020;DOCTORADO;"ARQUITECTURA Y URBANISMO  ; DISEÑO ARQUITECTONICO  ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; ESTETICA DE LAS BELLAS ARTES ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; MUSICA, MUSICOLOGIA "
72210467;2020;DOCTORADO;"BIOFISICA ; BIOMECANICA ; BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA MOLECULAR  ; EXPRESION GENETICA"
72210488;2020;DOCTORADO;"FERTILIDAD ; FERTILIDAD GENERAL ; CARACTERISTICAS DE LA POBLACION ; ENVEJECIMIENTO DE LA POBLACION ; TAMAÑO DE LA POBLACION Y EVOLUCION DEMOGRAFICA ; ANALISIS DEMOGRAFICO"
72210494;2020;DOCTORADO;"INGENIERIA DE SOFTWARE / SOFTWARE ; INGENIERIA DE SOFTWARE"
72210499;2020;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; COMUNIDAD Y TERRITORIO ; ANTROPOLOGIA  AREAS Y TEMATICAS ; GENERO ; ANTROPOLOGIA  AREAS Y TEMATICAS ; RELACIONES INTERETNICAS"
72210500;2020;DOCTORADO;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
72210504;2020;DOCTORADO;"FILOSOFIA DE LA CIENCIA ; GENERAL ; EPISTEMOLOGIA "
72210511;2020;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; METODOS PEDAGOGICOS  ; TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE"
72210521;2020;DOCTORADO;"ANTROPOLOGIA SOCIAL ; FILIACION, FAMILIA Y PARENTESCO ; PSICOLOGIA EVOLUTIVA / DEL DESARROLLO ; PSICOLOGIA DE LA INFANCIA Y LA ADOLESCENCIA"
72210541;2020;DOCTORADO;"ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; ORGANIZACION Y DIRECCION DE LAS INSTITUCIONES EDUCATIVAS ; ADMINISTRACION EDUCACIONAL ; CULTURA ORGANIZACIONAL"
72210561;2020;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; FORMACION DOCENTE ; FORMACION INICIAL DOCENTE ; DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA LENGUA CASTELLANA"
72210563;2020;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; MIGRACION ; ANTROPOLOGIA  AREAS Y TEMATICAS ; MINORIAS"
72220001;2022;DOCTORADO;"HIDROLOGIA  ; AGUAS SUBTERRANEAS ; HIDROLOGIA  ; HIDROGRAFIA ; HIDROLOGIA  ; AGUAS SUPERFICIALES"
72220011;2022;DOCTORADO;"NIVELES EDUCACIONALES ; TEORIA Y METODOS EDUCATIVOS ; TEORIAS EDUCATIVAS  ; ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; FORMACION PROFESIONAL"
72220012;2022;DOCTORADO;"DERECHO AMBIENTAL ; DERECHO PROCESAL CIVIL ; ARBITRAJE ; DERECHO CIVIL ; DERECHO DE LOS CONTRATOS"
72220026;2022;DOCTORADO;"CIENCIAS POLITICAS ; ESTADO Y ADMINISTRACION PUBLICA ; TECNOCRACIA ; SOCIOLOGIA POLITICA ; ELITES POLITICAS Y GUBERNAMENTALES"
72220038;2022;DOCTORADO;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; PSICOLOGIA COMUNITARIA ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; RESOLUCION DE CONFLICTOS  ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; MOVIMIENTOS SOCIALES Y COMPORTAMIENTO COLECTIVO"
72220039;2022;DOCTORADO;"GENERAL ; ESTETICA ; GENERAL ; FENOMENOLOGIA ; ANTROPOLOGIA FILOSOFICA ; HERMENEUTICA"
72220053;2022;DOCTORADO;"PROPIEDAD INTELECTUAL ; DERECHO ECONOMICO ; DERECHO ECONOMICO ; DERECHO INTERNACIONAL ; OTROS"
72220057;2022;DOCTORADO;"DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL ; DERECHO DEL TRABAJO ; POLITICAS PUBLICAS ; POLITICA EDUCATIVA ; POLITICAS PUBLICAS ; POLITICA CIENTIFICA Y TECNOLOGICA"
72220058;2022;DOCTORADO;"HISTORIA POR ESPECIALIDADES ; HISTORIA DEL ARTE ; ARQUITECTURA Y URBANISMO ; PATRIMONIO"
72220070;2022;DOCTORADO;"ORGANIZACION INDUSTRIAL Y POLITICAS GUBERNAMENTALES ; ACTIVIDAD ECONOMICA ; PRODUCCION ; ECONOMIA SECTORIAL ; ECONOMIA LABORAL"
72220074;2022;DOCTORADO;"GENERAL ; FILOSOFIA CONTEMPORANEA ; FILOSOFIA SOCIAL ; FILOSOFIA DE LA CULTURA ; FILOSOFIA SOCIAL ; FILOSOFIA POLITICA "
72220075;2022;DOCTORADO;"SOCIOLOGIA GENERAL ; SOCIOLOGIA HISTORICA  ; CAMBIO Y DESARROLLO SOCIAL ; SEGURIDAD SOCIAL ; GRUPOS SOCIALES ; FAMILIA, PARENTESCO"
72220099;2022;DOCTORADO;"DERECHO ADMINISTRATIVO ; DERECHO CONSTITUCIONAL ; DEMOCRACIA Y PARTICIPACION ; CIENCIAS DEL DERECHO ; FILOSOFIA DEL DERECHO"
72220106;2022;DOCTORADO;"TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; TEORIA Y METODOS EDUCATIVOS ; EDUCACION MORAL ; NIVELES EDUCACIONALES ; EDUCACION PARVULARIA"
72220127;2022;DOCTORADO;"CIENCIAS POLITICAS ; POLITICA COMPARADA ; INSTITUCIONES POLITICAS"
72220129;2022;DOCTORADO;"SOCIOLOGIA DE LA EDUCACION ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; ASESORAMIENTO Y ORIENTACION EDUCACIONAL"
72220131;2022;DOCTORADO;"MATEMATICA ; APLICACIONES DE LAS MATEMATICAS A LA BIOLOGIA ; MATEMATICA DE LA COMPUTACION ; ANALISIS NUMERICO ; BIOMATEMATICAS ; BIOESTADISTICA"
72220134;2022;DOCTORADO;"SOCIOLOGIA RURAL ; SOCIOLOGIA ECONOMICA"
72220146;2022;DOCTORADO;"SOCIOLOGIA POLITICA ; MINORIAS ; SOCIOLOGIA POLITICA ; CONFLICTOS SOCIALES  ; SOCIOLOGIA POLITICA ; VIOLENCIA"
72220157;2022;DOCTORADO;"LITERATURA ; LITERATURA CHILENA ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ESTILO Y ESTETICA LITERARIOS  ; GENERAL ; ESTETICA"
72220179;2022;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; MEDIOAMBIENTE"
72220194;2022;DOCTORADO;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; MOVIMIENTOS SOCIALES Y COMPORTAMIENTO COLECTIVO ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; ENFOQUE DE GENERO ; SALUD MENTAL"
72220201;2022;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; MEMORIA COLECTIVA ; GEOGRAFIA HUMANA  ; GEOGRAFIA SOCIAL_IDENTIDADES Y TERRITORIO ; ARQUITECTURA Y URBANISMO ; PATRIMONIO URBANO"
72220202;2022;DOCTORADO;"DERECHO INTERNACIONAL ; OTROS"
72220210;2022;DOCTORADO;"SOCIOLOGIA DE LA EDUCACION ; POLITICAS PUBLICAS ; POLITICA EDUCATIVA ; PROBLEMAS SOCIALES ; EXCLUSION SOCIAL"
72220211;2022;DOCTORADO;"FORMACION DOCENTE ; IDENTIDAD DOCENTE ; FORMACION DOCENTE ; FORMACION INICIAL DOCENTE"
72220227;2022;DOCTORADO;"CIENCIAS CLINICAS ; OTRAS ; ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; FORMACION PROFESIONAL ; ADMINISTRACION EDUCACIONAL ; CALIDAD DE LA EDUCACION"
72220232;2022;DOCTORADO;"FISIOLOGIA HUMANA  ; METABOLISMO HUMANO"
72220246;2022;DOCTORADO;"SOCIOLOGIA POLITICA ; MINORIAS ; SOCIOLOGIA POLITICA ; VIOLENCIA ; GRUPOS SOCIALES ; GENERO"
72220282;2022;DOCTORADO;"DERECHO CONSTITUCIONAL ; DEMOCRACIA Y PARTICIPACION"
72220297;2022;DOCTORADO;"ANTROPOLOGIA  AREAS Y TEMATICAS ; MIGRACION ; ANTROPOLOGIA  AREAS Y TEMATICAS ; MEMORIA COLECTIVA ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; PROCESOS IDENTITARIOS"
72220301;2022;DOCTORADO;"SOCIOLOGIA GENERAL ; METODOLOGIA ; SOCIOLOGIA GENERAL ; EPISTEMOLOGIA"
72220316;2022;DOCTORADO;"ORGANIZACION INDUSTRIAL Y POLITICAS GUBERNAMENTALES ; ECONOMETRIA ; INDICADORES ECONOMICOS ; ECONOMETRIA ; MODELOS ECONOMETRICOS"
72220319;2022;DOCTORADO;"HISTORIA GENERAL ; HISTORIA COMPARADA ; HISTORIA DE PAISES ; HISTORIA DE CHILE ; HISTORIA POR EPOCAS ; HISTORIA CONTEMPORANEA"
72220333;2022;DOCTORADO;"CIENCIAS AMBIENTALES ; CIENCIAS MULTIDISCIPLINARIAS E INTERDISCIPLINARIAS ; CIENCIAS DE LA NUTRICION  ; NECESIDADES ALIMENTARIAS ; POLITICAS PUBLICAS ; PLANIFICACION POLITICA"
